"FIPS","Region","Table","LineCode","FirstYear","LineTitle","AreaName","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"27055","4","CA91","20","1990","Outflows of earnings","Houston, MN ",13434,13741,16004,17760,19764,21417,22820,25281,27988,30375,32813,33736,35624,38442,41062,41442,39000,43175,45095,43676,43550,45259,49989
"27055","4","CA91","30","1990","Residence adjustment","Houston, MN ",90875,100469,107270,115018,122027,126424,137041,145701,157500,163079,173843,197676,201118,207913,210162,219558,237851,239687,244457,248411,253291,261715,256207
"27057","4","CA91","10","1990","Inflows of earnings (thousands of dollars)","Hubbard, MN ",33850,36829,40258,45047,49839,54034,58711,63802,69893,75625,83370,92060,97220,101360,106529,107431,111001,115770,119863,121757,123347,127774,131845
"27057","4","CA91","20","1990","Outflows of earnings","Hubbard, MN ",15204,18369,19806,20790,22884,24977,25421,27408,29256,31931,33244,34870,38284,40666,43019,42298,43231,41848,45324,41958,41691,42532,44305
"27057","4","CA91","30","1990","Residence adjustment","Hubbard, MN ",18646,18460,20452,24257,26955,29057,33290,36394,40637,43694,50126,57190,58936,60694,63510,65133,67770,73922,74539,79799,81656,85242,87540
"27059","4","CA91","10","1990","Inflows of earnings (thousands of dollars)","Isanti, MN ",164315,171886,186861,197665,215028,225898,246207,273766,301457,326530,374051,416052,427023,445531,479706,497805,518043,548559,557081,521633,528203,566908,580955
"27059","4","CA91","20","1990","Outflows of earnings","Isanti, MN ",41788,45226,50567,56386,61696,69157,76257,78242,87624,96981,102553,108634,117938,124244,129625,133788,136824,139184,143313,138333,140555,148459,153990
"27059","4","CA91","30","1990","Residence adjustment","Isanti, MN ",122527,126660,136294,141279,153332,156741,169950,195524,213833,229549,271498,307418,309085,321287,350081,364017,381219,409375,413768,383300,387648,418449,426965
"27061","4","CA91","10","1990","Inflows of earnings (thousands of dollars)","Itasca, MN ",42279,43539,47737,50241,55369,60051,65980,71638,79207,86391,95483,98956,101543,103882,109378,110949,115096,121382,127216,116900,122917,133323,136339
"27061","4","CA91","20","1990","Outflows of earnings","Itasca, MN ",29524,32769,32759,31775,31547,37036,39527,42677,45424,48360,51915,56385,57262,59348,61286,62542,65987,67717,72546,62201,69405,78094,83109
